Customer_ID,Age,Gender,Annual_Income,Previous_Purchases,Spending_Score,Engagement_Level,Offering_Type,Offering_Category,Discount_Used,Promo_Used,Visit_Frequency
3408,29,Female,89540,34,82,High,Product,Subscription,No,No,Medium
3409,52,Male,33839,20,4,Medium,Service,Food,No,Yes,High
3410,20,Male,114315,14,79,Low,Service,Streaming,Yes,No,High
3411,50,Female,103598,15,16,Low,Product,Subscription,No,No,Low
3412,34,Male,62110,13,37,Medium,Product,Clothing,No,Yes,Low
3413,50,Female,57540,23,93,High,Product,Electronics,No,Yes,Medium
3414,54,Female,31669,1,40,Low,Product,Electronics,Yes,No,Medium
3415,61,Female,23126,1,68,High,Service,Clothing,Yes,No,High
3416,51,Male,76214,39,67,High,Product,Consulting,Yes,Yes,Low
3417,19,Male,76093,24,96,High,Service,Electronics,No,No,Medium
3418,57,Female,88848,22,94,Medium,Service,Clothing,No,No,High
3419,61,Female,111051,2,21,Medium,Service,Streaming,No,No,Medium
3420,38,Male,57085,39,61,Medium,Service,Electronics,No,No,Low
3421,20,Female,63885,15,58,Low,Product,Clothing,Yes,Yes,Medium
3422,52,Male,106705,40,75,Medium,Service,Food,No,Yes,High
3423,55,Female,89919,17,39,Low,Service,Subscription,No,Yes,Medium
3424,58,Male,20655,22,95,High,Service,Clothing,Yes,Yes,Low
3425,62,Female,33618,19,44,High,Product,Electronics,Yes,Yes,Medium
3426,29,Male,20781,40,88,Low,Service,Consulting,No,No,High
3427,64,Female,21996,11,8,Medium,Service,Streaming,Yes,Yes,High
3428,19,Male,102624,15,71,Low,Product,Consulting,Yes,No,High
3429,61,Female,34831,22,20,Medium,Service,Subscription,No,No,Low
3430,63,Male,111881,29,20,Low,Service,Streaming,Yes,No,Low
3431,30,Male,73769,13,92,Low,Product,Streaming,No,Yes,Low
3432,58,Male,28828,23,6,Medium,Product,Consulting,No,No,High
3433,28,Male,110805,17,98,High,Product,Consulting,No,Yes,Medium
3434,33,Female,80736,22,86,Low,Service,Streaming,No,Yes,Medium
3435,49,Female,34722,14,17,High,Service,Electronics,No,Yes,High
3436,53,Male,85004,27,44,Low,Product,Clothing,No,Yes,High
3437,23,Male,98798,38,69,High,Service,Subscription,Yes,Yes,Medium
3438,31,Male,114934,7,71,Medium,Service,Streaming,Yes,No,Low
3439,23,Female,70333,20,79,Low,Service,Electronics,Yes,Yes,Medium
3440,37,Male,20170,40,53,Low,Service,Streaming,No,No,High
3441,50,Female,64838,31,37,High,Product,Streaming,No,No,Medium
3442,39,Male,106106,18,80,Medium,Product,Electronics,Yes,No,Medium
3443,32,Female,112088,20,51,Medium,Product,Food,Yes,No,Medium
3444,61,Male,45420,38,38,Medium,Product,Food,Yes,No,Low
3445,33,Female,72406,13,11,Low,Product,Subscription,No,No,High
3446,38,Female,105970,40,40,Medium,Service,Electronics,Yes,Yes,High
3447,58,Female,75073,36,92,Medium,Product,Subscription,Yes,No,Low
3448,24,Female,65885,39,24,Low,Product,Food,Yes,No,Low
3449,31,Female,112169,2,72,Medium,Service,Electronics,Yes,Yes,High
3450,44,Male,33284,30,95,High,Product,Clothing,No,No,Medium
3451,37,Male,99970,37,64,High,Product,Clothing,No,No,Low
3452,37,Male,103409,30,14,Medium,Service,Food,Yes,Yes,High
3453,46,Male,97676,27,64,Medium,Product,Food,Yes,No,Low
3454,34,Female,40035,31,25,High,Product,Electronics,No,Yes,Low
3455,55,Male,71004,5,85,Low,Service,Subscription,Yes,Yes,High
3456,54,Male,68098,35,64,High,Service,Electronics,Yes,No,High
3457,41,Male,102177,27,4,Low,Service,Electronics,No,No,Low
3458,60,Male,107946,7,22,High,Product,Consulting,Yes,Yes,High
3459,26,Male,114407,36,72,High,Service,Consulting,Yes,Yes,Medium
3460,43,Female,35284,10,41,Low,Product,Streaming,No,No,Medium
3461,38,Male,89427,11,58,Medium,Service,Electronics,No,No,Medium
3462,55,Female,116426,22,72,Medium,Service,Streaming,Yes,Yes,Medium
3463,65,Female,116339,39,24,Low,Product,Electronics,No,No,High
3464,33,Female,27666,24,44,Medium,Product,Consulting,No,No,Low
3465,34,Female,118125,38,11,Medium,Product,Subscription,Yes,No,High
3466,25,Male,99609,40,79,High,Service,Clothing,No,No,High
3467,60,Female,39897,11,55,High,Service,Consulting,No,No,Medium
3468,50,Female,60747,13,38,Low,Service,Food,Yes,No,High
3469,60,Male,102917,17,62,Low,Product,Electronics,Yes,Yes,Low
3470,27,Male,104953,27,47,Low,Service,Consulting,Yes,Yes,High
3471,28,Female,70616,6,22,Low,Product,Subscription,Yes,No,High
3472,40,Male,102476,17,49,High,Product,Subscription,No,No,High
3473,61,Male,113979,24,34,Low,Product,Subscription,Yes,No,Medium
3474,58,Male,107654,23,57,High,Product,Clothing,No,No,Low
3475,43,Male,23175,1,31,Low,Service,Clothing,Yes,No,High
3476,34,Female,47834,5,72,High,Product,Electronics,Yes,Yes,Medium
3477,49,Male,23363,11,1,High,Product,Consulting,Yes,Yes,High
3478,21,Female,59257,0,65,Low,Product,Consulting,Yes,Yes,Medium
3479,18,Male,103809,1,60,Medium,Product,Streaming,No,No,High
3480,20,Female,77670,5,99,High,Product,Subscription,No,Yes,Low
3481,62,Female,20531,33,44,Low,Product,Clothing,No,Yes,High
3482,36,Male,50536,38,10,High,Product,Consulting,No,No,High
3483,37,Male,101757,15,20,Low,Service,Streaming,Yes,No,Medium
3484,59,Female,67630,7,86,Medium,Service,Electronics,No,No,Medium
3485,51,Female,69471,39,51,High,Service,Consulting,No,No,High
3486,62,Female,68723,26,24,High,Service,Subscription,No,Yes,Medium
3487,57,Female,105402,2,80,Low,Service,Clothing,Yes,No,High
3488,45,Male,68047,40,30,Low,Product,Food,No,Yes,High
3489,38,Male,54986,18,66,Medium,Service,Consulting,No,Yes,Medium
3490,40,Male,83641,1,61,Low,Service,Subscription,No,No,High
3491,44,Female,31072,2,3,Medium,Service,Subscription,Yes,No,Medium
3492,38,Male,108637,17,29,Medium,Service,Electronics,Yes,No,High
3493,52,Male,103511,7,8,High,Product,Food,No,No,Medium
3494,47,Female,49227,31,59,Low,Service,Subscription,Yes,Yes,Low
3495,38,Male,68230,37,88,Medium,Product,Food,Yes,No,High
3496,40,Male,112772,36,56,Low,Product,Consulting,No,Yes,High
3497,43,Female,72945,11,47,Low,Service,Electronics,No,Yes,High
3498,42,Female,112566,32,33,High,Service,Subscription,No,Yes,High
3499,22,Female,76674,10,34,High,Service,Consulting,Yes,No,Medium
3500,33,Female,62806,3,6,High,Service,Consulting,Yes,No,High
3501,62,Male,22358,9,20,Low,Service,Electronics,No,Yes,Medium
3502,60,Female,45767,3,92,Medium,Product,Consulting,Yes,No,High
3503,54,Female,26803,38,20,Low,Product,Subscription,Yes,Yes,Low
3504,54,Female,47787,25,15,Low,Service,Subscription,No,No,Medium
3505,27,Male,49084,30,92,Medium,Product,Consulting,No,No,High
3506,24,Female,30951,8,50,High,Service,Clothing,Yes,Yes,High
3507,55,Male,83760,23,86,Medium,Service,Streaming,No,Yes,High
3508,45,Male,94092,4,66,Medium,Service,Food,Yes,No,Medium
3509,47,Male,72076,23,14,Low,Product,Consulting,Yes,No,High
3510,21,Female,67694,11,13,Low,Product,Clothing,No,No,Medium
3511,50,Female,107849,15,60,High,Service,Food,No,No,High
3512,64,Female,46762,0,65,High,Service,Subscription,No,No,High
3513,20,Female,92259,3,17,Low,Service,Clothing,Yes,Yes,High
3514,43,Male,69196,31,2,Medium,Service,Subscription,Yes,Yes,Medium
3515,20,Male,44691,20,40,High,Service,Streaming,No,Yes,Medium
3516,60,Female,69554,12,84,High,Service,Electronics,Yes,No,Low
3517,43,Female,110405,0,3,Medium,Product,Food,No,Yes,Medium
3518,56,Male,97707,4,25,Low,Product,Streaming,No,No,Low
3519,53,Female,105534,28,18,Medium,Product,Streaming,No,Yes,Medium
3520,43,Male,41526,28,44,High,Product,Consulting,Yes,No,Medium
3521,41,Female,104907,15,99,Medium,Service,Electronics,Yes,Yes,Low
3522,58,Male,82654,30,40,High,Product,Subscription,Yes,Yes,Low
3523,29,Female,90713,0,70,High,Service,Consulting,Yes,Yes,Low
3524,47,Male,108511,33,59,Medium,Service,Consulting,No,Yes,Low
3525,58,Female,71203,0,57,High,Service,Clothing,No,Yes,Low
3526,62,Female,51815,20,24,Medium,Product,Consulting,No,No,Medium
3527,43,Female,66402,22,50,High,Service,Electronics,Yes,No,High
3528,60,Female,86062,40,43,Medium,Service,Electronics,Yes,No,High
3529,23,Male,22993,25,27,Medium,Service,Streaming,No,Yes,Medium
3530,63,Male,47243,13,53,Medium,Product,Streaming,Yes,Yes,Medium
3531,51,Male,67314,21,1,High,Product,Streaming,Yes,Yes,Low
3532,45,Female,97264,8,65,High,Service,Clothing,Yes,No,High
3533,30,Male,96037,6,22,High,Product,Electronics,No,No,Low
3534,42,Female,116456,2,20,High,Service,Food,No,Yes,Medium
3535,46,Male,65804,31,63,High,Service,Food,No,Yes,Low
3536,63,Female,68058,29,7,Medium,Service,Clothing,Yes,No,High
3537,27,Male,64509,28,75,Low,Product,Subscription,No,No,Low
3538,58,Male,23992,14,61,Medium,Service,Streaming,Yes,No,Low
3539,30,Male,115325,18,22,Low,Service,Streaming,No,No,Low
3540,29,Male,59955,7,80,High,Product,Clothing,Yes,No,Medium
3541,20,Male,67096,0,99,Medium,Product,Consulting,No,Yes,High
3542,54,Male,25363,15,24,High,Product,Clothing,No,No,High
3543,48,Female,98637,13,4,High,Service,Electronics,Yes,Yes,High
3544,53,Female,87310,36,21,Medium,Product,Clothing,No,Yes,Medium
3545,54,Female,23018,5,37,Medium,Service,Subscription,Yes,No,Low
3546,65,Female,85437,12,88,Medium,Service,Clothing,Yes,Yes,Low
3547,21,Female,27250,23,64,High,Product,Consulting,Yes,No,High
3548,40,Male,101619,37,22,Medium,Product,Clothing,Yes,No,Low
3549,30,Male,22664,7,28,High,Service,Consulting,No,Yes,Medium
3550,57,Male,98936,4,64,High,Service,Consulting,Yes,Yes,Medium
3551,42,Female,71595,20,51,Low,Service,Subscription,Yes,Yes,High
3552,44,Male,66527,0,50,Medium,Product,Streaming,Yes,Yes,Low
3553,45,Female,35386,35,81,High,Service,Food,Yes,No,High
3554,45,Female,79410,2,39,Medium,Service,Streaming,Yes,No,Medium
3555,60,Female,23242,0,66,Medium,Service,Clothing,Yes,No,Medium
3556,26,Female,92219,10,12,Low,Service,Food,No,Yes,Medium
3557,49,Female,83210,18,31,Medium,Product,Clothing,Yes,Yes,Medium
3558,62,Male,117112,20,2,Low,Service,Consulting,Yes,Yes,Low
3559,34,Female,37765,5,78,High,Service,Consulting,Yes,No,Medium
3560,33,Female,28341,11,66,Low,Service,Electronics,Yes,Yes,Low
3561,19,Female,62539,5,21,Low,Product,Electronics,Yes,Yes,High
3562,31,Male,101967,33,41,High,Service,Electronics,Yes,Yes,High
3563,54,Male,52202,9,26,Low,Service,Clothing,No,No,Medium
3564,44,Female,97083,24,39,Medium,Service,Consulting,Yes,No,High
3565,21,Female,25407,18,15,High,Service,Streaming,No,No,Low
3566,19,Female,92198,6,19,Low,Service,Food,Yes,Yes,High
3567,43,Male,49772,9,5,Low,Product,Subscription,No,No,Low
3568,58,Female,38250,31,39,High,Product,Consulting,No,Yes,High
3569,51,Male,23731,24,56,Low,Product,Subscription,No,Yes,High
3570,57,Female,47787,20,90,Low,Service,Streaming,No,Yes,High
3571,29,Male,65069,30,48,High,Product,Clothing,Yes,Yes,Low
3572,32,Female,86254,31,24,Low,Service,Food,No,Yes,Low
3573,21,Male,117284,9,16,Low,Product,Consulting,No,Yes,Low
3574,39,Female,81860,18,83,Medium,Product,Clothing,Yes,Yes,Low
3575,48,Male,86688,32,63,Low,Service,Clothing,Yes,Yes,Medium
3576,22,Male,80649,18,92,Low,Product,Consulting,Yes,Yes,Low
3577,25,Male,46091,16,16,Low,Product,Streaming,No,Yes,Medium
3578,32,Male,47313,28,11,Low,Product,Consulting,Yes,No,Low
3579,58,Female,81705,22,85,Low,Product,Electronics,No,Yes,Low
3580,34,Male,119623,18,25,Medium,Service,Clothing,Yes,No,Medium
3581,57,Male,82848,19,77,Low,Service,Food,Yes,No,Low
3582,43,Female,107535,1,45,High,Service,Clothing,Yes,No,Low
3583,55,Male,38722,31,13,Medium,Service,Subscription,Yes,Yes,Medium
3584,45,Male,116621,26,26,Low,Service,Consulting,Yes,Yes,Medium
3585,42,Female,103459,7,11,Low,Service,Streaming,Yes,Yes,Low
3586,40,Male,61085,5,31,Low,Service,Consulting,Yes,No,Medium
3587,32,Female,63234,5,35,High,Product,Food,No,Yes,High
3588,34,Male,57100,29,55,Medium,Service,Electronics,Yes,No,Low
3589,18,Male,106445,30,76,Low,Product,Food,Yes,No,Low
3590,35,Male,110999,7,48,Low,Product,Consulting,Yes,Yes,Low
3591,31,Male,47260,12,21,Medium,Product,Food,No,Yes,High
3592,18,Female,56350,14,61,Medium,Product,Streaming,No,Yes,Medium
3593,27,Male,105339,8,20,Medium,Service,Subscription,No,Yes,Low
3594,39,Male,24810,13,54,Low,Product,Subscription,No,Yes,Low
3595,32,Male,64269,36,77,High,Product,Streaming,Yes,No,Medium
3596,40,Female,68442,16,33,High,Product,Electronics,Yes,No,Low
3597,36,Female,23333,11,95,Low,Service,Food,Yes,Yes,Medium
3598,58,Female,42535,24,39,High,Product,Subscription,Yes,Yes,High
3599,33,Male,87798,36,52,Low,Service,Subscription,Yes,Yes,High
3600,46,Male,29154,24,32,Low,Product,Clothing,No,No,Medium
3601,45,Female,75606,0,89,Low,Service,Streaming,No,No,Medium
3602,30,Male,24864,21,10,High,Product,Streaming,Yes,No,High
3603,47,Female,51153,3,75,High,Product,Subscription,Yes,No,Low
3604,23,Female,110301,33,49,Medium,Service,Food,Yes,No,High
3605,49,Female,88322,25,99,Low,Service,Consulting,No,No,Low
3606,64,Female,70119,11,45,Medium,Service,Electronics,Yes,Yes,Low
3607,20,Male,64649,2,57,Medium,Product,Subscription,Yes,No,High
3608,56,Male,41151,8,7,High,Service,Subscription,Yes,No,Medium
3609,59,Male,118032,25,46,High,Product,Food,Yes,Yes,Low
3610,63,Female,75884,21,29,High,Service,Electronics,No,Yes,High
3611,53,Female,43022,9,79,Medium,Product,Electronics,Yes,Yes,Low
3612,38,Male,119252,33,49,Low,Service,Subscription,No,Yes,Low
3613,52,Female,115320,29,62,Low,Product,Clothing,No,Yes,High
3614,54,Female,46167,20,71,Low,Product,Streaming,Yes,No,Medium
3615,27,Female,57393,9,9,Low,Product,Streaming,Yes,Yes,Low
3616,48,Female,36070,19,67,High,Product,Consulting,Yes,Yes,Low
3617,54,Female,50311,40,47,High,Product,Consulting,Yes,Yes,High
3618,65,Male,84657,18,71,Medium,Service,Electronics,No,Yes,Low
3619,20,Female,30273,3,66,Medium,Product,Electronics,Yes,Yes,Medium
3620,58,Female,38156,35,84,High,Product,Consulting,Yes,No,Medium
3621,52,Female,45300,21,84,High,Service,Streaming,Yes,No,High
3622,28,Male,61044,20,49,Low,Product,Clothing,Yes,No,High
3623,40,Male,83667,24,86,Low,Service,Subscription,No,Yes,Low
3624,38,Female,75161,36,23,Medium,Product,Streaming,No,Yes,Medium
3625,28,Female,85451,24,26,High,Product,Food,Yes,No,High
3626,36,Female,28927,33,26,Medium,Product,Clothing,No,No,Low
3627,37,Male,116459,15,98,High,Product,Food,Yes,Yes,Low
3628,46,Male,111333,7,83,Medium,Service,Consulting,No,Yes,Medium
3629,51,Female,57004,1,7,High,Product,Subscription,No,No,Medium
3630,51,Female,107101,25,72,Medium,Product,Subscription,Yes,No,Low
3631,46,Male,24810,29,29,Low,Service,Electronics,No,Yes,Medium
3632,65,Male,22239,13,88,High,Service,Electronics,Yes,Yes,Low
3633,40,Male,104477,5,80,Medium,Product,Electronics,Yes,No,Low
3634,24,Male,67850,2,51,Medium,Product,Streaming,No,Yes,Low
3635,60,Male,100822,39,91,High,Service,Electronics,No,Yes,High
3636,61,Female,29664,27,90,Medium,Product,Subscription,No,No,Medium
3637,47,Male,51994,35,11,High,Product,Clothing,Yes,No,Low
3638,34,Female,112078,10,3,Low,Product,Streaming,No,Yes,High
3639,29,Female,98189,17,32,High,Service,Clothing,No,Yes,High
3640,32,Female,67843,30,39,Medium,Service,Electronics,Yes,Yes,High
3641,62,Male,104374,19,40,High,Product,Streaming,Yes,Yes,Low
3642,45,Female,52856,4,31,Low,Service,Subscription,No,No,Low
3643,32,Male,88810,2,10,Medium,Service,Consulting,Yes,Yes,Low
3644,60,Male,117113,35,29,High,Service,Clothing,No,Yes,High
3645,34,Male,84266,5,55,High,Product,Electronics,Yes,Yes,Low
3646,34,Male,66033,18,80,High,Product,Consulting,Yes,Yes,High
3647,56,Female,108321,2,45,High,Product,Consulting,No,No,Medium
3648,56,Female,79869,7,33,High,Service,Subscription,Yes,No,Low
3649,32,Male,117751,5,46,Medium,Service,Clothing,No,No,Medium
3650,34,Female,32349,13,22,Low,Service,Food,Yes,No,Low
3651,51,Male,34984,7,86,Low,Service,Food,Yes,Yes,High
3652,48,Female,94431,3,16,Medium,Product,Clothing,No,No,Medium
3653,18,Female,52728,29,3,Medium,Service,Electronics,No,No,Medium
3654,40,Female,32304,0,63,Medium,Service,Electronics,No,Yes,Low
3655,53,Female,84992,4,87,Low,Service,Electronics,No,Yes,High
3656,32,Male,27898,12,8,High,Product,Clothing,No,No,Low
3657,37,Female,24335,17,27,High,Service,Clothing,Yes,No,Low
3658,20,Male,87525,20,20,High,Service,Subscription,Yes,No,Medium
3659,31,Male,64203,16,85,High,Product,Electronics,Yes,Yes,High
3660,32,Male,21344,3,2,Low,Service,Subscription,No,Yes,Medium
3661,23,Male,101277,23,47,High,Service,Electronics,Yes,No,Low
3662,59,Male,26826,37,9,Low,Product,Consulting,No,Yes,Low
3663,29,Male,50428,3,24,High,Product,Streaming,Yes,No,High
3664,30,Male,25787,6,42,High,Service,Streaming,Yes,Yes,Medium
3665,64,Male,53883,0,67,High,Product,Consulting,Yes,No,Low
3666,43,Male,21651,38,6,Low,Product,Streaming,Yes,Yes,Medium
3667,19,Female,79144,18,21,High,Service,Electronics,No,Yes,Low
3668,35,Female,53212,4,25,High,Product,Consulting,Yes,No,Low
3669,32,Female,102515,11,98,Low,Product,Streaming,Yes,Yes,High
3670,61,Male,102892,34,78,High,Product,Electronics,Yes,Yes,Medium
3671,38,Female,46065,31,96,High,Service,Subscription,No,Yes,Medium
3672,57,Female,83893,5,56,High,Product,Food,Yes,No,Low
3673,25,Female,84717,35,7,Medium,Product,Streaming,Yes,Yes,Low
3674,20,Male,94400,5,53,High,Product,Subscription,No,Yes,Medium
3675,38,Female,68228,24,13,Low,Product,Clothing,No,Yes,Low
3676,20,Female,36926,13,48,Medium,Service,Subscription,Yes,No,Low
3677,49,Female,108609,36,50,Low,Product,Food,No,No,High
3678,39,Male,24075,9,68,Low,Product,Electronics,No,Yes,High
3679,48,Male,86526,12,73,High,Product,Streaming,No,No,Medium
3680,50,Male,45144,0,15,Medium,Product,Food,No,Yes,Medium
3681,19,Male,48965,13,54,Medium,Service,Electronics,Yes,No,Low
3682,38,Male,118262,16,51,Low,Product,Consulting,No,Yes,Low
3683,27,Female,63444,8,77,High,Product,Streaming,No,No,High
3684,58,Male,66876,16,70,Medium,Service,Food,Yes,No,Medium
3685,52,Female,99982,0,83,High,Product,Clothing,No,No,Medium
3686,32,Male,94531,14,53,High,Service,Streaming,No,Yes,Low
3687,22,Male,31867,11,46,Medium,Service,Food,No,Yes,Low
3688,53,Female,108499,23,14,Medium,Product,Streaming,Yes,No,High
3689,18,Male,73253,14,26,Low,Service,Food,No,No,Medium
3690,52,Male,56241,35,14,Low,Service,Clothing,Yes,No,High
3691,38,Male,64792,23,33,High,Product,Streaming,Yes,No,Low
3692,61,Female,82449,35,72,High,Service,Streaming,No,No,Low
3693,47,Male,34444,13,55,Low,Product,Subscription,Yes,Yes,Medium
3694,56,Female,112974,8,100,Medium,Service,Electronics,Yes,Yes,High
3695,40,Male,118350,12,65,High,Service,Electronics,Yes,No,Low
3696,43,Male,115438,21,47,High,Product,Subscription,Yes,No,Low
3697,28,Male,57571,15,32,High,Service,Subscription,Yes,No,Low
3698,38,Female,101081,29,16,Low,Service,Food,No,No,High
3699,32,Male,115546,5,79,High,Product,Food,Yes,No,Low
3700,25,Female,44222,12,99,Low,Service,Consulting,No,No,Low
3701,57,Female,69903,30,86,High,Service,Electronics,Yes,No,Low
3702,33,Female,100467,2,10,High,Service,Electronics,No,Yes,Medium
3703,23,Female,56531,30,91,Medium,Service,Consulting,No,Yes,Medium
3704,54,Female,78997,14,6,Low,Product,Consulting,Yes,Yes,High
3705,27,Male,76742,33,66,Medium,Service,Consulting,No,No,High
3706,27,Female,106592,21,16,High,Service,Electronics,Yes,No,Low
3707,47,Female,79803,22,17,Medium,Service,Consulting,Yes,No,High
3708,30,Male,67036,18,42,Medium,Product,Subscription,Yes,No,Medium
3709,33,Female,79828,10,63,Low,Product,Food,No,Yes,Low
3710,51,Male,30327,11,58,High,Service,Food,No,No,Low
3711,24,Female,115873,17,94,Low,Product,Consulting,No,No,Medium
3712,58,Female,115730,34,87,Low,Product,Consulting,No,Yes,High
3713,59,Female,61043,27,72,High,Service,Clothing,No,Yes,Low
3714,54,Male,91253,5,88,Low,Product,Consulting,Yes,No,Medium
3715,56,Female,91398,34,77,High,Product,Consulting,No,Yes,Low
3716,25,Female,41701,2,79,Medium,Product,Streaming,No,Yes,Low
3717,40,Male,83009,33,29,Low,Service,Consulting,No,No,High
3718,42,Male,116750,1,4,Medium,Service,Subscription,No,No,Medium
3719,50,Female,76284,19,79,High,Service,Food,Yes,Yes,Medium
3720,52,Female,27573,20,55,High,Product,Subscription,Yes,Yes,High
3721,46,Female,77220,24,75,Medium,Service,Food,Yes,Yes,Medium
3722,32,Female,29675,21,6,Medium,Product,Clothing,Yes,Yes,High
3723,18,Female,115207,28,60,Low,Service,Clothing,No,No,High
3724,25,Female,88634,30,60,Low,Product,Clothing,No,Yes,High
3725,30,Female,52771,28,61,High,Service,Clothing,Yes,Yes,High
3726,38,Male,106257,4,13,Medium,Product,Electronics,Yes,No,Low
3727,51,Female,113532,31,77,Medium,Product,Consulting,No,Yes,High
3728,28,Female,111987,30,65,Medium,Product,Subscription,No,No,Low
3729,63,Female,64378,36,49,Low,Product,Electronics,No,Yes,Low
3730,63,Female,37497,22,58,Low,Product,Streaming,No,Yes,Low
3731,18,Female,115982,12,84,Low,Service,Streaming,No,Yes,Low
3732,44,Male,36217,12,98,Medium,Service,Food,Yes,No,High
3733,32,Female,55036,40,27,Low,Service,Streaming,No,Yes,High
3734,25,Female,20502,16,35,Medium,Product,Consulting,No,No,Low
3735,35,Female,34616,4,51,Low,Product,Electronics,Yes,Yes,Low
3736,62,Male,98399,23,80,High,Product,Electronics,Yes,No,Medium
3737,50,Female,36347,35,4,Medium,Service,Consulting,Yes,No,Medium
3738,65,Male,75468,15,2,High,Service,Subscription,No,No,Medium
3739,18,Female,32576,38,2,High,Service,Consulting,No,No,High
3740,24,Female,41248,35,77,Medium,Service,Electronics,No,Yes,Low
3741,31,Male,43019,27,1,High,Product,Consulting,No,No,Low
3742,24,Male,59280,19,61,Low,Product,Electronics,Yes,No,Low
3743,39,Male,112053,1,71,High,Service,Clothing,No,No,High
3744,33,Female,78023,30,79,Low,Service,Consulting,No,No,Low
3745,30,Female,87466,37,86,Low,Product,Subscription,No,No,High
3746,40,Male,40780,4,81,Low,Service,Subscription,No,No,Low
3747,40,Male,64196,12,95,Medium,Service,Subscription,Yes,Yes,Medium
3748,18,Male,87606,10,43,Low,Service,Food,Yes,Yes,Medium
3749,52,Male,119437,33,57,High,Service,Electronics,Yes,Yes,Low
3750,35,Male,79664,33,93,High,Service,Food,No,No,High
3751,34,Male,68321,8,77,Medium,Product,Consulting,Yes,No,Medium
3752,47,Male,49051,26,40,High,Service,Consulting,Yes,Yes,Low
3753,21,Female,104387,6,99,Low,Product,Clothing,Yes,No,High
3754,40,Female,40699,23,50,Medium,Service,Streaming,Yes,Yes,Medium
3755,55,Female,98454,24,75,Medium,Service,Electronics,No,No,Medium
3756,63,Female,78284,16,8,Medium,Product,Subscription,No,Yes,Low
3757,27,Male,116893,19,41,High,Product,Consulting,No,Yes,Low
3758,35,Male,37731,30,69,Medium,Product,Clothing,No,Yes,High
3759,65,Female,63507,11,23,Medium,Product,Clothing,Yes,No,Low
3760,50,Female,68355,16,61,Medium,Service,Food,No,Yes,High
3761,36,Female,103052,14,100,High,Service,Clothing,No,Yes,Medium
3762,22,Female,29614,27,82,Low,Service,Food,No,No,High
3763,40,Female,88252,31,83,Medium,Product,Food,Yes,No,High
3764,25,Female,100803,40,86,Medium,Product,Electronics,Yes,No,High
3765,26,Male,28782,10,29,Low,Product,Clothing,No,Yes,High
3766,32,Male,104131,6,64,High,Service,Streaming,No,Yes,Low
3767,37,Female,93594,20,41,Low,Service,Consulting,No,Yes,Medium
3768,50,Male,75829,21,18,High,Service,Consulting,Yes,No,Low
3769,20,Male,71507,19,37,Medium,Product,Subscription,Yes,No,Medium
3770,33,Female,110209,0,38,Low,Service,Clothing,Yes,Yes,Low
3771,63,Male,59235,38,72,Medium,Service,Clothing,No,No,High
3772,45,Female,62273,10,91,High,Service,Electronics,Yes,Yes,Low
3773,39,Male,51176,33,72,High,Product,Streaming,No,No,High
3774,39,Female,81842,28,52,High,Product,Streaming,No,No,High
3775,25,Male,59955,37,7,Low,Product,Streaming,Yes,Yes,Low
3776,25,Male,97963,26,99,Low,Service,Consulting,No,Yes,Low
3777,43,Female,89650,39,43,Medium,Product,Streaming,No,Yes,High
3778,63,Female,84668,39,21,High,Product,Streaming,No,Yes,Low
3779,48,Male,106859,3,55,Low,Product,Subscription,Yes,Yes,Low
3780,40,Female,68935,7,3,Medium,Product,Streaming,No,No,Low
3781,61,Female,103241,37,92,Medium,Product,Electronics,Yes,Yes,Low
3782,61,Female,70601,30,39,High,Service,Clothing,Yes,Yes,High
3783,52,Male,103254,3,11,Low,Service,Subscription,No,No,High
3784,25,Female,109624,4,60,Low,Product,Subscription,Yes,Yes,Medium
3785,55,Female,98163,10,93,Low,Service,Streaming,No,Yes,High
3786,19,Female,22957,27,74,Medium,Service,Food,Yes,Yes,Low
3787,33,Male,27060,2,36,Medium,Service,Subscription,Yes,No,Medium
3788,29,Male,73869,20,91,High,Product,Streaming,Yes,No,High
3789,47,Female,90854,0,15,Medium,Service,Subscription,No,Yes,Low
3790,34,Female,76002,14,33,Medium,Service,Clothing,Yes,No,Medium
3791,38,Female,88816,3,50,Medium,Service,Food,Yes,No,Medium
3792,49,Female,74966,15,92,Low,Service,Consulting,No,Yes,Medium
3793,20,Male,21955,11,24,Low,Service,Subscription,No,Yes,Low
3794,53,Female,99032,9,35,High,Product,Food,Yes,Yes,High
3795,46,Male,69297,20,84,High,Service,Subscription,Yes,No,High
3796,62,Female,78126,1,88,High,Product,Electronics,No,Yes,High
3797,36,Female,100285,14,68,High,Service,Streaming,No,No,Low
3798,62,Female,68011,38,97,Medium,Service,Streaming,No,Yes,High
3799,60,Male,99625,18,86,High,Product,Electronics,No,Yes,High
3800,32,Male,53093,13,9,Medium,Product,Consulting,Yes,No,Low
3801,30,Male,26872,2,64,Medium,Service,Consulting,Yes,No,Medium
3802,33,Female,57405,23,64,Low,Service,Streaming,No,Yes,Low
3803,40,Female,72033,0,92,Low,Service,Streaming,No,Yes,Low
3804,34,Female,37242,11,99,Medium,Service,Food,Yes,No,High
3805,24,Female,67198,6,88,Low,Product,Electronics,No,Yes,Medium
3806,35,Female,58054,8,41,Medium,Service,Streaming,No,Yes,Low
3807,25,Female,42733,29,10,Medium,Product,Consulting,No,Yes,Low
3808,20,Male,64855,16,31,Medium,Product,Streaming,No,No,High
